1,1,1024,
0,0,
1,3,
2,8,
3,15,
4,24,
5,35,
6,48,
7,63,
8,80,
9,99,
10,120,
11,143,
12,168,
13,195,
14,224,
15,255,
16,288,
17,323,
18,360,
19,399,
20,440,
21,483,
22,528,
23,575,
24,624,
25,675,
26,728,
27,783,
28,840,
29,899,
30,960,
31,1023,
32,1088,
33,1155,
34,1224,
35,1295,
36,1368,
37,1443,
38,1520,
39,1599,
40,1680,
41,1763,
42,1848,
43,1935,
44,2024,
45,2115,
46,2208,
47,2303,
48,2400,
49,2499,
50,2600,
51,2703,
52,2808,
53,2915,
54,3024,
55,3135,
56,3248,
57,3363,
58,3480,
59,3599,
60,3720,
61,3843,
62,3968,
63,4095,
64,4224,
65,4355,
66,4488,
67,4623,
68,4760,
69,4899,
70,5040,
71,5183,
72,5328,
73,5475,
74,5624,
75,5775,
76,5928,
77,6083,
78,6240,
79,6399,
80,6560,
81,6723,
82,6888,
83,7055,
84,7224,
85,7395,
86,7568,
87,7743,
88,7920,
89,8099,
90,8280,
91,8463,
92,8648,
93,8835,
94,9024,
95,9215,
96,9408,
97,9603,
98,9800,
99,9999,
100,10200,
101,10403,
102,10608,
103,10815,
104,11024,
105,11235,
106,11448,
107,11663,
108,11880,
109,12099,
110,12320,
111,12543,
112,12768,
113,12995,
114,13224,
115,13455,
116,13688,
117,13923,
118,14160,
119,14399,
120,14640,
121,14883,
122,15128,
123,15375,
124,15624,
125,15875,
126,16128,
127,16383,
128,16640,
129,16899,
130,17160,
131,17423,
132,17688,
133,17955,
134,18224,
135,18495,
136,18768,
137,19043,
138,19320,
139,19599,
140,19880,
141,20163,
142,20448,
143,20735,
144,21024,
145,21315,
146,21608,
147,21903,
148,22200,
149,22499,
150,22800,
151,23103,
152,23408,
153,23715,
154,24024,
155,24335,
156,24648,
157,24963,
158,25280,
159,25599,
160,25920,
161,26243,
162,26568,
163,26895,
164,27224,
165,27555,
166,27888,
167,28223,
168,28560,
169,28899,
170,29240,
171,29583,
172,29928,
173,30275,
174,30624,
175,30975,
176,31328,
177,31683,
178,32040,
179,32399,
180,32760,
181,33123,
182,33488,
183,33855,
184,34224,
185,34595,
186,34968,
187,35343,
188,35720,
189,36099,
190,36480,
191,36863,
192,37248,
193,37635,
194,38024,
195,38415,
196,38808,
197,39203,
198,39600,
199,39999,
200,40400,
201,40803,
202,41208,
203,41615,
204,42024,
205,42435,
206,42848,
207,43263,
208,43680,
209,44099,
210,44520,
211,44943,
212,45368,
213,45795,
214,46224,
215,46655,
216,47088,
217,47523,
218,47960,
219,48399,
220,48840,
221,49283,
222,49728,
