1,1,100000,
0.0,0.0,
1e-08,2.0000100001000002e-05,
2e-08,4.0000400008e-05,
3.0000000000000004e-08,6.0000900027e-05,
4e-08,8.0001600064e-05,
5.0000000000000004e-08,0.000100002500125,
6.000000000000001e-08,0.00012000360021600001,
6.999999999999999e-08,0.000140004900343,
8e-08,0.000160006400512,
9.000000000000001e-08,0.000180008100729,
1.0000000000000001e-07,0.00020001000100000003,
1.1e-07,0.00022001210133100002,
1.2000000000000002e-07,0.00024001440172800002,
1.3e-07,0.000260016902197,
1.3999999999999998e-07,0.00028001960274399995,
1.5e-07,0.00030002250337499994,
1.6e-07,0.00032002560409600004,
1.7000000000000001e-07,0.00034002890491300003,
1.8000000000000002e-07,0.000360032405832,
1.9e-07,0.000380036106859,
2.0000000000000002e-07,0.000400040008,
2.1e-07,0.00042004410926100005,
2.2e-07,0.00044004841064800005,
2.3e-07,0.000460052912167,
2.4000000000000003e-07,0.00048005761382399997,
2.5e-07,0.0005000625156250001,
2.6e-07,0.000520067617576,
2.7e-07,0.0005400729196830001,
2.7999999999999997e-07,0.0005600784219519999,
2.9e-07,0.000580084124389,
3e-07,0.000600090027,
3.1e-07,0.000620096129791,
3.2e-07,0.0006401024327680001,
3.3e-07,0.000660108935937,
3.4000000000000003e-07,0.0006801156393040001,
3.5e-07,0.000700122542875,
3.6000000000000005e-07,0.000720129646656,
3.7e-07,0.000740136950653,
3.8e-07,0.000760144454872,
3.8999999999999997e-07,0.0007801521593189999,
4.0000000000000003e-07,0.000800160064,
4.1e-07,0.000820168168921,
4.2e-07,0.000840176474088,
4.3e-07,0.000860184979507,
4.4e-07,0.0008801936851840001,
4.5e-07,0.000900202591125,
4.6e-07,0.000920211697336,
4.7e-07,0.000940221003823,
4.800000000000001e-07,0.000960230510592,
4.9e-07,0.000980240217649,
5e-07,0.001000250125,
5.1e-07,0.001020260232651,
5.2e-07,0.001040270540608,
5.3e-07,0.0010602810488769998,
5.4e-07,0.001080291757464,
5.5e-07,0.001100302666375,
5.599999999999999e-07,0.0011203137756159998,
5.699999999999999e-07,0.001140325085193,
5.8e-07,0.0011603365951120001,
5.900000000000001e-07,0.0011803483053790002,
6e-07,0.001200360216,
6.1e-07,0.001220372326981,
6.2e-07,0.001240384638328,
6.3e-07,0.001260397150047,
6.4e-07,0.001280409862144,
6.499999999999999e-07,0.0013004227746249999,
6.6e-07,0.0013204358874959999,
6.7e-07,0.001340449200763,
6.800000000000001e-07,0.001360462714432,
6.9e-07,0.0013804764285089998,
7e-07,0.0014004903429999998,
7.1e-07,0.001420504457911,
7.200000000000001e-07,0.0014405187732480001,
7.3e-07,0.001460533289017,
7.4e-07,0.001480548005224,
7.5e-07,0.001500562921875,
7.6e-07,0.0015205780389760002,
7.699999999999999e-07,0.001540593356533,
7.799999999999999e-07,0.001560608874552,
7.900000000000001e-07,0.001580624593039,
